Sno,Wardno Name,Circleno Name,Zone,Assessor Address,Latitude,Longitude,Category
4921,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Nagarjuna Nagar Colony-IInd Lifting,17.4797172,78.583772,DUMPER BINS
4922,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Nagarjuna Nagar Colony-1st Lifting,17.4796433,78.5836167,DUMPER BINS
4923,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Chakripuram- IInd Lifting,17.480082,78.5891727,DUMPER BINS
4924,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Chakripuram- 1st Lifting,17.4802177,78.5891058,DUMPER BINS
4925,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Old Market Main Road,17.47787,78.5740452,DUMPER BINS
4926,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Laxmi Narsimha Colony,17.4796375,78.583755,DUMPER BINS
4927,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Pochamma Temple,17.4825942,78.5769938,DUMPER BINS
4928,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Chinna Cherlapally,17.4618618,78.6117263,DUMPER BINS
4929,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Pedda Cherlapally,17.4618137,78.6117482,DUMPER BINS
4930,3-CHERLAPALLY,1-KAPRA,EAST ZONE,Tata Show Room,17.4767712,78.5742952,DUMPER BINS
5058,30-DABEERPURA,6-MALAKPET,SOUTH ZONE,Diwan Devdi Post Office,17.374369,78.4839653,DUMPER BINS
5059,30-DABEERPURA,6-MALAKPET,SOUTH ZONE,"Near Nala, Pochamma Bosthi",17.3744858,78.4839573,DUMPER BINS
5060,30-DABEERPURA,6-MALAKPET,SOUTH ZONE,Imlibun Bus Depot,17.3766605,78.4860962,DUMPER BINS
5070,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,"BRAHMAN WADI, YAKATHPURA",17.3609268,78.487851,DUMPER BINS
5071,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,NEAR ANMOL HOTEL,17.358352,78.4954772,DUMPER BINS
5072,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,"RLY. TRACK, HAFIZ NAGAR",17.3564458,78.4928133,DUMPER BINS
5073,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,POCHAMMA TEMPLE SRT COLONY,17.3564303,78.4927922,DUMPER BINS
5074,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,"COMMUNITY HALL, SRT COLONY",17.3570638,78.4933537,DUMPER BINS
5075,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,ISLAMIA COLLEGE NALA,17.3598143,78.4936827,DUMPER BINS
5076,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,"MURTUZA NAGAR, YAKUTHPURA",17.3608025,78.487572,DUMPER BINS
5077,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,GANGA NAGAR MAIN ROAD,17.3612167,78.4875635,DUMPER BINS
5078,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,SHARFAN MAIDAAN,17.3594373,78.4862487,DUMPER BINS
5079,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,YAKUTAPURA DEVDI BADA BAZAR X ROAD,17.3609122,78.4876117,DUMPER BINS
5080,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,CHUNNE KE BATTI,17.3602222,78.4887597,DUMPER BINS
5081,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,NEAR ISLAMIA COLLEGE (NALA),17.3594537,78.4938462,DUMPER BINS
5082,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,CHANDRA NAGAR ZAFER ROAD BACK SAID,17.3595323,78.493948,DUMPER BINS
5083,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,SOMNATH TEMPLE,17.3594553,78.4939263,DUMPER BINS
5084,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,"FURNITURE SHOP, TALAB KATTA",17.3595168,78.4941113,DUMPER BINS
5085,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,YESRAB NAGAR DHOBHEGHAT,17.3599665,78.4900065,DUMPER BINS
5086,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,RAHMANIA SCHOOL,17.3595478,78.493981,DUMPER BINS
5087,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,ZAFAR BHAI HOUSE,17.3594918,78.4939777,DUMPER BINS
5088,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,ZAFAR BHAI TALEEM,17.3595137,78.4940305,DUMPER BINS
5089,31-REIN BAZAR,7-SANTOSHNAGAR,SOUTH ZONE,MOULA KA CHILLA,17.3595732,78.494007,DUMPER BINS
5103,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Opp. Sardar Mahal - 2nd Lift,17.3614255,78.4758825,DUMPER BINS
5104,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Opp. Sardar Mahal - 1st Lift,17.3613735,78.4761,DUMPER BINS
5105,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Mir Chowk Police Station - 1st Lift,17.3674067,78.4812695,DUMPER BINS
5106,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Nimbu Market, Darul Shifa - 1st Lift",17.3723212,78.482322,DUMPER BINS
5107,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Auto Point, Purana Haweli  - 1st Lift",17.367443,78.4812403,DUMPER BINS
5108,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Mufeedulanam School - 1st Lift,17.3625993,78.4800538,DUMPER BINS
5109,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Charminar Shifa Khana,17.3597063,78.4746152,DUMPER BINS
5110,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,MOGHALPURA SWIMMING POOL,17.3589603,78.4776537,DUMPER BINS
5111,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,MOGHALPURA FIRE STATION,17.359906,78.4766403,DUMPER BINS
5112,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Boring Pump, Purana Haweli",17.3614842,78.4758257,DUMPER BINS
5113,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Nizam Museum, Purana Haweli",17.3674322,78.4811917,DUMPER BINS
5114,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Ex Counciller, Hussaini Moula",17.3586242,78.4780567,DUMPER BINS
5115,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Moghalpura Water tank,17.3570915,78.4765305,DUMPER BINS
5116,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Moghalpura Swimming Pool,17.359016,78.4772823,DUMPER BINS
5117,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Talab Katta Komatwadi,17.3596868,78.4793222,DUMPER BINS
5118,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Opp. Hanuman Temple,17.3607353,78.4773567,DUMPER BINS
5119,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Moghal Pura Teen Koni Chaman,17.3590583,78.476181,DUMPER BINS
5120,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Talab Katta Ghanni Ki Adda,17.3570163,78.4821315,DUMPER BINS
5121,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Alijha Kotla ( Chameli Maidan ),17.3598663,78.4813965,DUMPER BINS
5122,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Ali Gulshan, Panzesha (New Bin Required)",17.359738,78.4747127,DUMPER BINS
5123,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Gurawan Galli, Panzesha",17.359032,78.4773448,DUMPER BINS
5124,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Durreshehwar Hospital, Purana Haweli",17.3674017,78.4811002,DUMPER BINS
5125,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Komati Wadi,17.3607727,78.4797135,DUMPER BINS
5126,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Chunti Shah Maidan, Yakathpura",17.3618865,78.4826378,DUMPER BINS
5127,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Yakutapura Filter,17.3617553,78.4823672,DUMPER BINS
5128,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Royal Function Hall,17.3590797,78.4773472,DUMPER BINS
5129,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Magar ki Bowli,17.3672442,78.4809897,DUMPER BINS
5130,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,OppSalarjung Museum,17.3715125,78.4782938,DUMPER BINS
5131,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Inside Salarjung Museum,17.372225,78.4802553,DUMPER BINS
5132,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,"Penjeshah Hospital, Panjeshah",17.3674205,78.4813382,DUMPER BINS
5133,32-PATHER GATTI,9-CHARMINAR,SOUTH ZONE,Osman Gunj Main Road lift1,17.373398,78.4769522,DUMPER BINS
5160,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Daira Gally,17.352181,78.4770892,DUMPER BINS
5161,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Ashok Pillars,17.3523918,78.4759465,DUMPER BINS
5162,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Janta Party Office,17.356613,78.4755442,DUMPER BINS
5163,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,ALKA TALKIES,17.3507687,78.4735378,DUMPER BINS
5164,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,TALAB KATTA MAIN ROAD ( VALTA HOTEL),17.354496,78.4786728,DUMPER BINS
5165,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,SULTHAN SHAHI PG,17.3530767,78.4812362,DUMPER BINS
5166,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,HARI BOWLI X ROAD,17.3546088,78.4756423,DUMPER BINS
5167,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,BANGARU MAISAMMA TEMPLE HARI BOWLI,17.3547742,78.4742207,DUMPER BINS
5168,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,REFAMI SCHOOL,17.3553958,78.4747195,DUMPER BINS
5169,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,ISHRATH MAHAL,17.3556435,78.4758535,DUMPER BINS
5170,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,SUDHA TALKIES,17.3507558,78.4747158,DUMPER BINS
5171,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,NASHEMAN NAGAR,17.3504075,78.483683,DUMPER BINS
5172,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,"DARJEELING SCHOOL, BHAVANI NAGAR",17.3547925,78.479668,DUMPER BINS
5173,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Moghalpura Water tank,17.3570553,78.4765758,DUMPER BINS
5174,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Surajbhan Bela,17.3531448,78.4748453,DUMPER BINS
5175,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Ram Baksha Bandha,17.3529265,78.4733918,DUMPER BINS
5176,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Talab Katta Main Road,17.3578865,78.4802052,DUMPER BINS
5177,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,JULA CHAMAN,17.351876,78.4820838,DUMPER BINS
5178,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,WATER TANK SULTHAN SHAHI,17.3510573,78.483678,DUMPER BINS
5179,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,MAIDAN KHUNDI,17.35103,78.4803267,DUMPER BINS
5180,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,KALI PATEK SCHOOL,17.3495123,78.4825802,DUMPER BINS
5181,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,GHUMS GARBAGE POINT,17.350272,78.4798897,DUMPER BINS
5182,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,GOVT. TOILETS SULTAN SHAHI,17.3524922,78.4835183,DUMPER BINS
5183,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Bangaru Maisamma Temple Near Public Toilet,17.3485643,78.4820582,DUMPER BINS
5184,33-MOGHALPURA,9-CHARMINAR,SOUTH ZONE,Gowlipura Junction,17.3489217,78.4790618,DUMPER BINS
5187,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,NASHEMAN NAGAR,17.3502052,78.4837615,DUMPER BINS
5188,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,BHAVANI NAGAR RAILWAY TRACK,17.3507613,78.489556,DUMPER BINS
5189,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,BHAVANI NAGAR RAILWAY TRACK,17.3508175,78.4897148,DUMPER BINS
5190,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,HIDAYATH FUNCTION HALL,17.3526378,78.4853998,DUMPER BINS
5191,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,SHAG JAHAN HOTEL,17.353959,78.4833127,DUMPER BINS
5192,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,SHAG JAHAN HOTEL,17.3539973,78.483414,DUMPER BINS
5193,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,PATEL NAGAR,17.3478948,78.4846055,DUMPER BINS
5194,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,UHP CENTRE LALITHA BAGH,17.347885,78.4844983,DUMPER BINS
5195,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,LALITHABAGH MAIN ROAD NALA,17.3479663,78.4844425,DUMPER BINS
5196,34-TALABCHANCHALAM,7-SANTOSHNAGAR,SOUTH ZONE,RAGHAVENDRA SWAMY NAGAR,17.3479275,78.4844728,DUMPER BINS
5216,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,Chapal Gally,17.3478048,78.4754018,DUMPER BINS
5217,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,Gowlipura Market,17.3500803,78.477595,DUMPER BINS
5218,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,GOWLIPURA,17.3476993,78.4791575,DUMPER BINS
5219,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,"CRPF QUARTERS, BARKAS",17.3391952,78.4822145,DUMPER BINS
5220,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,BUJJOLLA BAWI,17.3473622,78.4798828,DUMPER BINS
5221,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,SLATER HOUSE,17.3467162,78.4822032,DUMPER BINS
5222,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,GOWLIPURA COMMUNITY HALL,17.3458438,78.4793573,DUMPER BINS
5223,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,GOWLIPURA TEMPLE,17.3452188,78.4786705,DUMPER BINS
5224,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,GOWLIPURA MAIN ROAD,17.347831,78.4790675,DUMPER BINS
5225,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,UPPUGUDA RAILWAY STATION,17.341925,78.4827625,DUMPER BINS
5226,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,SRT COLONY,17.3426078,78.4804968,DUMPER BINS
5227,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,TOWALA BAWI,17.3426972,78.4804673,DUMPER BINS
5228,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,CHATRINAKA,17.3430582,78.4782808,DUMPER BINS
5229,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,NASEEB NAGAR (GUSHAN IQBAL COLONY),17.3393113,78.4822477,DUMPER BINS
5230,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,WARD OFFICE ROAD,17.3373662,78.4810158,DUMPER BINS
5231,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,BADAM KI MASJID,17.348508,78.4777345,DUMPER BINS
5232,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,BALA GUNJ,17.3472373,78.4764627,DUMPER BINS
5233,35-GOWLIPURA,7-SANTOSHNAGAR,SOUTH ZONE,TOOP KHANA,17.34671,78.4786872,DUMPER BINS
5242,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,KHAN KHAN HOTEL - 2ND LIFT,17.3476463,78.494224,DUMPER BINS
5243,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,KHAN KHAN HOTEL - 1st LIFT,17.347411,78.4938578,DUMPER BINS
5244,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,IMALIA FUNCTION HALL - 4th LIFT,17.3477347,78.4935462,DUMPER BINS
5245,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,IMALIA FUNCTION HALL - 3rd LIFT,17.3479002,78.493713,DUMPER BINS
5246,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,IMALIA FUNCTION HALL - 2ND LIFT,17.3478122,78.4937032,DUMPER BINS
5247,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,IMALIA FUNCTION HALL - 1st LIFT,17.348078,78.4938435,DUMPER BINS
5248,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,RAJIEVE GRAVE YARD,17.3493685,78.4923835,DUMPER BINS
5249,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,BAYAL LAL NAGAR,17.3453193,78.4898767,DUMPER BINS
5250,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,GOWLIPURA GANDHI STATUE,17.345208,78.4898188,DUMPER BINS
5251,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,GOVT. SCHOOL,17.3492638,78.4922532,DUMPER BINS
5252,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,SETWIN,17.3504167,78.4916087,DUMPER BINS
5253,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,NEAR POCHAMMA TEMPLE UPPUGUDA,17.342421,78.4848618,DUMPER BINS
5254,36-LALITHABAGH,8-CHANDRAYANGUTTA,SOUTH ZONE,UPPUGUDA RLY STATION ROAD NEAR TRANSFOMER,17.3423447,78.4865513,DUMPER BINS
5268,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,NEAR IMAM BADA KUMMARGADDA,17.3541682,78.4936967,DUMPER BINS
5269,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,ASHOOR KHANA,17.3555898,78.4937942,DUMPER BINS
5270,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,REIN BAZAR CHAMAN,17.3550895,78.4953143,DUMPER BINS
5271,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,"FIVE TEMPLE NEAR DAWOOD CYCLE TAXI STAND, SRT COLONY",17.3560403,78.4956028,DUMPER BINS
5272,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,"MORNING STAR, IMAM BADA",17.3556175,78.4937768,DUMPER BINS
5273,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,BESIDE ISLAMIA COLLEGE,17.3555348,78.4937983,DUMPER BINS
5274,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,SAYEED FUNCTION HALL,17.3617163,78.5001748,DUMPER BINS
5275,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,MADANNA PETA WATER TANK,17.3573942,78.4996798,DUMPER BINS
5276,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,CHATRI POINT KURMAGUDA,17.361809,78.5016035,DUMPER BINS
5277,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,MADANNAPETA VEG. MARKET,17.3573007,78.4998232,DUMPER BINS
5278,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,FISH MARKET,17.3575422,78.4995582,DUMPER BINS
5279,37-KURMAGUDA,7-SANTOSHNAGAR,SOUTH ZONE,"AUTO GALLI, SANTHOSH NAGAR",17.3521508,78.5042945,DUMPER BINS
5329,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,BALAJI NAGAR SWIMMING POOL,17.3544013,78.5179912,DUMPER BINS
5330,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,KHAJA BAGH HUTS,17.3543078,78.5181187,DUMPER BINS
5331,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,D.S.NAGAR,17.3514388,78.5072547,DUMPER BINS
5332,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,VINAY NAGAR COLONY,17.3510193,78.5121558,DUMPER BINS
5333,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,NIGHTINGALE HOSPITAL,17.351313,78.5086675,DUMPER BINS
5334,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,TELEPHONE  COLONY,17.351783,78.5135538,DUMPER BINS
5335,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,SINGARANI COLONY X ROAD,17.3535752,78.5218672,DUMPER BINS
5336,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,CHAMPAPET KALLU COMPOUND,17.3508658,78.5098915,DUMPER BINS
5337,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,KESHAWANAGAR,17.353601,78.5216105,DUMPER BINS
5338,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,SINGARENI HUTS BURIAL GROUND,17.3517673,78.5233818,DUMPER BINS
5339,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,"INSIDE RTC COLONY,  CHAMPAPET GRAVE YARD",17.347212,78.5187083,DUMPER BINS
5340,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,"WAISHALI NAGAR, CHAMPAPET ROAD",17.3463908,78.521328,DUMPER BINS
5341,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,LAXMI NAGAR SMASHAN,17.3542622,78.5180058,DUMPER BINS
5342,38-I.S.SADAN,7-SANTOSHNAGAR,SOUTH ZONE,"VINAY NAGAR CHOWRASTHA, RELIANCE FRESH SUPER MARKET",17.354403,78.5180353,DUMPER BINS
5359,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,MOHAMMEDIA NAGAR,17.3515943,78.4948015,DUMPER BINS
5360,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,BALRAJ BIN OPP. YADAGIRI THEATRE,17.345189,78.5050963,DUMPER BINS
5361,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,"AUTO GALLY, SANTHOSH NAGAR",17.3497342,78.506575,DUMPER BINS
5362,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,MCH PARK NURSERY,17.3480973,78.5053272,DUMPER BINS
5363,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,BALAMMA BIN,17.3497977,78.5064482,DUMPER BINS
5364,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,AFZAL BEE DABBA,17.3482318,78.5053512,DUMPER BINS
5365,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,GHOUSE PEER BOWLI,17.348192,78.5053522,DUMPER BINS
5366,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,MB HUTS DEVDI,17.3453543,78.5051002,DUMPER BINS
5367,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,MB HUTS TRANSFORMER,17.3454107,78.5049512,DUMPER BINS
5368,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,MADANNAPET MANDI,17.3478298,78.5084237,DUMPER BINS
5369,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,SUPER BAZAR,17.3513885,78.499321,DUMPER BINS
5370,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,RENI BAZAR CHAMAN,17.3514753,78.4994243,DUMPER BINS
5371,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,SAI BABA TEMPLE,17.3514965,78.4987658,DUMPER BINS
5372,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,HANUMAN TEMPLE,17.351363,78.4993275,DUMPER BINS
5373,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,PEACE SCHOOL,17.3519025,78.4949028,DUMPER BINS
5374,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,RAMCHANDRA NAGAR HANUMAN TEMPLE BACKSIDE,17.3511397,78.4972607,DUMPER BINS
5375,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,BARANSHAH DARGAH,17.3453407,78.5049942,DUMPER BINS
5376,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,QALANDAR NAGAR PARK,17.3453402,78.504956,DUMPER BINS
5377,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,DRDL MAIN ROAD,17.3513125,78.499334,DUMPER BINS
5378,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,PHISAL BANDS JECTION,17.3512942,78.4993593,DUMPER BINS
5379,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,DARABJUNG COLONY,17.3513837,78.4993962,DUMPER BINS
5380,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,METRO HOTEL(RENI BAZER NEW ROAD),17.3513343,78.499364,DUMPER BINS
5381,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,"OPP S.B.I, PHISALBANDA",17.3512688,78.4993022,DUMPER BINS
5382,39-SANTOSH NAGAR,7-SANTOSHNAGAR,SOUTH ZONE,"OPP. VIKAS SCHOOL, SIVAJI COLONY MAIN ROAD",17.3513323,78.4993548,DUMPER BINS
5422,4-MEERPET H.B.COLONY,1-KAPRA,EAST ZONE,"Phase-II, H.B. Colont - IInd Lifting",17.4616078,78.5632758,DUMPER BINS
5423,4-MEERPET H.B.COLONY,1-KAPRA,EAST ZONE,"Phase-II, H.B. Colont - 1st Lifting",17.4615947,78.5633055,DUMPER BINS
5424,4-MEERPET H.B.COLONY,1-KAPRA,EAST ZONE,N.T.R. Statue - IInd  Lifting,17.4521013,78.5660978,DUMPER BINS
5425,4-MEERPET H.B.COLONY,1-KAPRA,EAST ZONE,N.T.R. Statue - IIIrd  Lifting,17.45109,78.5703805,DUMPER BINS
5426,4-MEERPET H.B.COLONY,1-KAPRA,EAST ZONE,N.T.R. Statue - 1st Lifting,17.452109,78.5660337,DUMPER BINS
5427,4-MEERPET H.B.COLONY,1-KAPRA,EAST ZONE,Krishna Nagar - IInd Lifting,17.4511597,78.570372,DUMPER BINS
5428,4-MEERPET H.B.COLONY,1-KAPRA,EAST ZONE,Krishna Nagar - 1st Lifting,17.4510615,78.5704495,DUMPER BINS
5439,40-RIYASATNAGAR,8-CHANDRAYANGUTTA,SOUTH ZONE,IMALIA FUNCTION HALL - 2ND LIFT,17.3422128,78.4940933,DUMPER BINS
